7469,7470,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7470,7471,SuddenTrip,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1
7471,7472,SuddenTrip,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
7472,7473,SuddenTrip,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1
7473,7474,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7474,7475,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7475,7476,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7476,7477,PlannedTrip,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0
7477,7478,SuddenTrip,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1
7478,7479,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7479,7480,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7480,7481,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7481,7482,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7482,7483,PlannedTrip,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
7483,7484,SuddenTrip,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7484,7485,PlannedTrip,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7485,7486,PlannedTrip,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7486,7487,PlannedTrip,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0
7487,7488,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7488,7489,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7489,7490,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7490,7491,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7491,7492,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
7492,7493,BusinessRelatedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
7493,7494,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
7494,7495,SuddenTrip,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0
7495,7496,PlannedTrip,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0
7496,7497,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7497,7498,PlannedTrip,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
7498,7499,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7499,7500,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0
7500,7501,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0
7501,7502,SuddenTrip,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0
7502,7503,PlannedTrip,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0
7503,7504,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
7504,7505,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7505,7506,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7506,7507,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0
7507,7508,PlannedTrip,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0
7508,7509,BusinessRelatedTrip,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
7509,7510,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7510,7511,PlannedTrip,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
7511,7512,SuddenTrip,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1
7512,7513,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7513,7514,SuddenTrip,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
7514,7515,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
7515,7516,BusinessRelatedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0
7516,7517,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7517,7518,SuddenTrip,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1
7518,7519,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0
7519,7520,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7520,7521,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7521,7522,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7522,7523,SuddenTrip,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0
7523,7524,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7524,7525,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1
7525,7526,BusinessRelatedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
7526,7527,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7527,7528,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7528,7529,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
7529,7530,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1
7530,7531,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7531,7532,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7532,7533,SuddenTrip,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1
7533,7534,SuddenTrip,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1
7534,7535,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
7535,7536,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7536,7537,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7537,7538,PlannedTrip,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
7538,7539,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7539,7540,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
7540,7541,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7541,7542,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7542,7543,SuddenTrip,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
7543,7544,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7544,7545,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7545,7546,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7546,7547,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7547,7548,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7548,7549,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0
7549,7550,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
7550,7551,SuddenTrip,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
7551,7552,PlannedTrip,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7552,7553,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0
7553,7554,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0
7554,7555,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7555,7556,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7556,7557,SuddenTrip,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0
7557,7558,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7558,7559,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7559,7560,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7560,7561,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1
7561,7562,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0
7562,7563,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7563,7564,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
7564,7565,SuddenTrip,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
7565,7566,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1
7566,7567,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0
7567,7568,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7568,7569,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
7569,7570,SuddenTrip,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1
7570,7571,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7571,7572,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7572,7573,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
7573,7574,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7574,7575,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7575,7576,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7576,7577,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7577,7578,BusinessRelatedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0
7578,7579,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7579,7580,PlannedTrip,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
7580,7581,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7581,7582,SuddenTrip,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
7582,7583,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7583,7584,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7584,7585,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0
7585,7586,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
7586,7587,PlannedTrip,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0
7587,7588,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7588,7589,PlannedTrip,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0
7589,7590,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
7590,7591,PlannedTrip,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
7591,7592,SuddenTrip,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1
7592,7593,SuddenTrip,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
7593,7594,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7594,7595,PlannedTrip,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
7595,7596,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7596,7597,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
7597,7598,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7598,7599,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7599,7600,SuddenTrip,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7600,7601,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7601,7602,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0
7602,7603,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7603,7604,BusinessRelatedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0
7604,7605,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7605,7606,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7606,7607,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7607,7608,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7608,7609,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1
7609,7610,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7610,7611,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
7611,7612,BusinessRelatedTrip,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0
7612,7613,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7613,7614,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7614,7615,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7615,7616,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7616,7617,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7617,7618,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7618,7619,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0
7619,7620,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
7620,7621,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7621,7622,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7622,7623,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7623,7624,SuddenTrip,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
7624,7625,SuddenTrip,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
7625,7626,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0
7626,7627,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7627,7628,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
7628,7629,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7629,7630,SuddenTrip,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
7630,7631,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7631,7632,SuddenTrip,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1
7632,7633,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0
7633,7634,SuddenTrip,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0
7634,7635,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7635,7636,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
7636,7637,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7637,7638,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7638,7639,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
7639,7640,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0
7640,7641,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1
7641,7642,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
7642,7643,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7643,7644,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7644,7645,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7645,7646,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0
7646,7647,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
7647,7648,PlannedTrip,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0
7648,7649,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0
7649,7650,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1
7650,7651,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0
7651,7652,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7652,7653,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7653,7654,SuddenTrip,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7654,7655,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7655,7656,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7656,7657,SuddenTrip,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
7657,7658,SuddenTrip,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
7658,7659,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7659,7660,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7660,7661,SuddenTrip,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
7661,7662,SuddenTrip,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
7662,7663,BusinessRelatedTrip,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
7663,7664,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1
7664,7665,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7665,7666,BusinessRelatedTrip,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0
7666,7667,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0
7667,7668,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0
7668,7669,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7669,7670,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7670,7671,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7671,7672,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
7672,7673,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7673,7674,SuddenTrip,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7674,7675,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7675,7676,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7676,7677,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0
7677,7678,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7678,7679,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7679,7680,SuddenTrip,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
7680,7681,SuddenTrip,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0
7681,7682,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7682,7683,BusinessRelatedTrip,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
7683,7684,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7684,7685,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0
7685,7686,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
7686,7687,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7687,7688,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
7688,7689,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
7689,7690,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
7690,7691,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7691,7692,SuddenTrip,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
7692,7693,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7693,7694,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
7694,7695,BusinessRelatedTrip,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0
7695,7696,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7696,7697,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7697,7698,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
7698,7699,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7699,7700,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7700,7701,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7701,7702,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
7702,7703,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7703,7704,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7704,7705,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7705,7706,PlannedTrip,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
7706,7707,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0
7707,7708,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
7708,7709,SuddenTrip,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7709,7710,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7710,7711,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7711,7712,PlannedTrip,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7712,7713,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0
7713,7714,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7714,7715,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0
7715,7716,SuddenTrip,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7716,7717,PlannedTrip,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
7717,7718,SuddenTrip,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7718,7719,PlannedTrip,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0
7719,7720,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7720,7721,BusinessRelatedTrip,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7721,7722,PlannedTrip,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
7722,7723,PlannedTrip,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0
7723,7724,SuddenTrip,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7724,7725,SuddenTrip,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1
